"time","bed_id","sensor_code","value","quality"
2026-08-07 15:56:40.000 +0900,bed-01,FSR,2686.0,100
2026-08-07 15:56:41.000 +0900,bed-01,FSR,3144.0,100
2026-08-07 15:56:42.000 +0900,bed-01,FSR,2693.0,100
2026-08-07 15:56:43.000 +0900,bed-01,FSR,3816.0,100
2026-08-07 15:56:44.000 +0900,bed-01,FSR,1285.0,100
2026-08-07 15:56:45.000 +0900,bed-01,FSR,1970.0,100
2026-08-07 15:56:46.000 +0900,bed-01,FSR,1422.0,100
2026-08-07 15:56:47.000 +0900,bed-01,FSR,317.0,100
2026-08-07 15:56:48.000 +0900,bed-01,FSR,2241.0,100
2026-08-07 15:56:49.000 +0900,bed-01,FSR,1062.0,100
2026-08-07 15:56:50.000 +0900,bed-01,FSR,2691.0,100
2026-08-07 15:56:51.000 +0900,bed-01,FSR,819.0,100
2026-08-07 15:56:52.000 +0900,bed-01,FSR,3799.0,100
2026-08-07 15:56:53.000 +0900,bed-01,FSR,2711.0,100
2026-08-07 15:56:54.000 +0900,bed-01,FSR,2602.0,100
2026-08-07 15:56:55.000 +0900,bed-01,FSR,73.0,100
2026-08-07 15:56:56.000 +0900,bed-01,FSR,2807.0,100
2026-08-07 15:56:57.000 +0900,bed-01,FSR,3027.0,100
2026-08-07 15:56:58.000 +0900,bed-01,FSR,390.0,100
2026-08-07 15:56:59.000 +0900,bed-01,FSR,499.0,100
2026-08-07 15:57:00.000 +0900,bed-01,FSR,3995.0,100
2026-08-07 15:57:01.000 +0900,bed-01,FSR,3564.0,100
2026-08-07 15:57:02.000 +0900,bed-01,FSR,3904.0,100
2026-08-07 15:57:03.000 +0900,bed-01,FSR,2966.0,100
2026-08-07 15:57:04.000 +0900,bed-01,FSR,3190.0,100
2026-08-07 15:57:05.000 +0900,bed-01,FSR,3972.0,100
2026-08-07 15:57:06.000 +0900,bed-01,FSR,3348.0,100
2026-08-07 15:57:07.000 +0900,bed-01,FSR,2247.0,100
2026-08-07 15:57:08.000 +0900,bed-01,FSR,2223.0,100
2026-08-07 15:57:09.000 +0900,bed-01,FSR,1250.0,100
2026-08-07 15:57:10.000 +0900,bed-01,FSR,3562.0,100
2026-08-07 15:57:11.000 +0900,bed-01,FSR,1510.0,100
2026-08-07 15:57:12.000 +0900,bed-01,FSR,2280.0,100
2026-08-07 15:57:13.000 +0900,bed-01,FSR,1617.0,100
2026-08-07 15:57:14.000 +0900,bed-01,FSR,2531.0,100
2026-08-07 15:57:15.000 +0900,bed-01,FSR,3295.0,100
2026-08-07 15:57:16.000 +0900,bed-01,FSR,304.0,100
2026-08-07 15:57:17.000 +0900,bed-01,FSR,3348.0,100
2026-08-07 15:57:18.000 +0900,bed-01,FSR,3178.0,100
2026-08-07 15:57:19.000 +0900,bed-01,FSR,340.0,100
2026-08-07 15:57:20.000 +0900,bed-01,FSR,2602.0,100
2026-08-07 15:57:21.000 +0900,bed-01,FSR,3765.0,100
2026-08-07 15:57:22.000 +0900,bed-01,FSR,3141.0,100
2026-08-07 15:57:23.000 +0900,bed-01,FSR,437.0,100
2026-08-07 15:57:24.000 +0900,bed-01,FSR,1451.0,100
2026-08-07 15:57:25.000 +0900,bed-01,FSR,3425.0,100
2026-08-07 15:57:26.000 +0900,bed-01,FSR,726.0,100
2026-08-07 15:57:27.000 +0900,bed-01,FSR,685.0,100
2026-08-07 15:57:28.000 +0900,bed-01,FSR,3093.0,100
2026-08-07 15:57:29.000 +0900,bed-01,FSR,3201.0,100
2026-08-07 15:57:30.000 +0900,bed-01,FSR,119.0,100
2026-08-07 15:57:31.000 +0900,bed-01,FSR,287.0,100
2026-08-07 15:57:32.000 +0900,bed-01,FSR,449.0,100
2026-08-07 15:57:33.000 +0900,bed-01,FSR,355.0,100
2026-08-07 15:57:34.000 +0900,bed-01,FSR,966.0,100
2026-08-07 15:57:35.000 +0900,bed-01,FSR,3557.0,100
2026-08-07 15:57:36.000 +0900,bed-01,FSR,1538.0,100
2026-08-07 15:57:37.000 +0900,bed-01,FSR,421.0,100
2026-08-07 15:57:38.000 +0900,bed-01,FSR,1954.0,100
2026-08-07 15:57:39.000 +0900,bed-01,FSR,505.0,100
2026-08-07 15:57:40.000 +0900,bed-01,FSR,2428.0,100
2026-08-07 15:57:41.000 +0900,bed-01,FSR,2341.0,100
2026-08-07 15:57:42.000 +0900,bed-01,FSR,702.0,100
2026-08-07 15:57:43.000 +0900,bed-01,FSR,2523.0,100
2026-08-07 15:57:44.000 +0900,bed-01,FSR,3556.0,100
2026-08-07 15:57:45.000 +0900,bed-01,FSR,2580.0,100
2026-08-07 15:57:46.000 +0900,bed-01,FSR,1293.0,100
2026-08-07 15:57:47.000 +0900,bed-01,FSR,2652.0,100
2026-08-07 15:57:48.000 +0900,bed-01,FSR,2691.0,100
2026-08-07 15:57:49.000 +0900,bed-01,FSR,3320.0,100
2026-08-07 15:57:50.000 +0900,bed-01,FSR,1057.0,100
2026-08-07 15:57:51.000 +0900,bed-01,FSR,3106.0,100
2026-08-07 15:57:52.000 +0900,bed-01,FSR,3469.0,100
2026-08-07 15:57:53.000 +0900,bed-01,FSR,2843.0,100
2026-08-07 15:57:54.000 +0900,bed-01,FSR,3188.0,100
2026-08-07 15:57:55.000 +0900,bed-01,FSR,348.0,100
2026-08-07 15:57:56.000 +0900,bed-01,FSR,2316.0,100
2026-08-07 15:57:57.000 +0900,bed-01,FSR,867.0,100
2026-08-07 15:57:58.000 +0900,bed-01,FSR,3517.0,100
2026-08-07 15:57:59.000 +0900,bed-01,FSR,3585.0,100
2026-08-07 15:58:00.000 +0900,bed-01,FSR,838.0,100
2026-08-07 15:58:01.000 +0900,bed-01,FSR,2899.0,100
2026-08-07 15:58:02.000 +0900,bed-01,FSR,751.0,100
2026-08-07 15:58:03.000 +0900,bed-01,FSR,3249.0,100
2026-08-07 15:58:04.000 +0900,bed-01,FSR,490.0,100
2026-08-07 15:58:05.000 +0900,bed-01,FSR,2507.0,100
2026-08-07 15:58:06.000 +0900,bed-01,FSR,3343.0,100
2026-08-07 15:58:07.000 +0900,bed-01,FSR,891.0,100
2026-08-07 15:58:08.000 +0900,bed-01,FSR,1692.0,100
2026-08-07 15:58:09.000 +0900,bed-01,FSR,216.0,100
2026-08-07 15:58:10.000 +0900,bed-01,FSR,1786.0,100
2026-08-07 15:58:11.000 +0900,bed-01,FSR,1459.0,100
2026-08-07 15:58:12.000 +0900,bed-01,FSR,1609.0,100
2026-08-07 15:58:13.000 +0900,bed-01,FSR,355.0,100
2026-08-07 15:58:14.000 +0900,bed-01,FSR,785.0,100
2026-08-07 15:58:15.000 +0900,bed-01,FSR,3709.0,100
2026-08-07 15:58:16.000 +0900,bed-01,FSR,37.0,100
2026-08-07 15:58:17.000 +0900,bed-01,FSR,1989.0,100
2026-08-07 15:58:18.000 +0900,bed-01,FSR,1796.0,100
2026-08-07 15:58:19.000 +0900,bed-01,FSR,2821.0,100
2026-08-07 15:58:20.000 +0900,bed-01,FSR,1845.0,100
2026-08-07 15:58:21.000 +0900,bed-01,FSR,3809.0,100
2026-08-07 15:58:22.000 +0900,bed-01,FSR,3585.0,100
2026-08-07 15:58:23.000 +0900,bed-01,FSR,1955.0,100
2026-08-07 15:58:24.000 +0900,bed-01,FSR,2548.0,100
2026-08-07 15:58:25.000 +0900,bed-01,FSR,645.0,100
2026-08-07 15:58:26.000 +0900,bed-01,FSR,497.0,100
2026-08-07 15:58:27.000 +0900,bed-01,FSR,2766.0,100
2026-08-07 15:58:28.000 +0900,bed-01,FSR,155.0,100
2026-08-07 15:58:29.000 +0900,bed-01,FSR,2103.0,100
2026-08-07 15:58:30.000 +0900,bed-01,FSR,1418.0,100
2026-08-07 15:58:31.000 +0900,bed-01,FSR,3828.0,100
2026-08-07 15:58:32.000 +0900,bed-01,FSR,3726.0,100
2026-08-07 15:58:33.000 +0900,bed-01,FSR,91.0,100
2026-08-07 15:58:34.000 +0900,bed-01,FSR,1775.0,100
2026-08-07 15:58:35.000 +0900,bed-01,FSR,3148.0,100
2026-08-07 15:58:36.000 +0900,bed-01,FSR,1229.0,100
2026-08-07 15:58:37.000 +0900,bed-01,FSR,3709.0,100
2026-08-07 15:58:38.000 +0900,bed-01,FSR,1534.0,100
2026-08-07 15:58:39.000 +0900,bed-01,FSR,997.0,100
2026-08-07 15:58:40.000 +0900,bed-01,FSR,30.0,100
2026-08-07 15:58:41.000 +0900,bed-01,FSR,2712.0,100
2026-08-07 15:58:42.000 +0900,bed-01,FSR,2533.0,100
2026-08-07 15:58:43.000 +0900,bed-01,FSR,947.0,100
2026-08-07 15:58:44.000 +0900,bed-01,FSR,927.0,100
2026-08-07 15:58:45.000 +0900,bed-01,FSR,2195.0,100
2026-08-07 15:58:46.000 +0900,bed-01,FSR,2869.0,100
2026-08-07 15:58:47.000 +0900,bed-01,FSR,299.0,100
2026-08-07 15:58:48.000 +0900,bed-01,FSR,1746.0,100
2026-08-07 15:58:49.000 +0900,bed-01,FSR,2771.0,100
2026-08-07 15:58:50.000 +0900,bed-01,FSR,2064.0,100
2026-08-07 15:58:51.000 +0900,bed-01,FSR,594.0,100
2026-08-07 15:58:52.000 +0900,bed-01,FSR,2651.0,100
2026-08-07 15:58:53.000 +0900,bed-01,FSR,547.0,100
2026-08-07 15:58:54.000 +0900,bed-01,FSR,1630.0,100
2026-08-07 15:58:55.000 +0900,bed-01,FSR,2569.0,100
2026-08-07 15:58:56.000 +0900,bed-01,FSR,3872.0,100
2026-08-07 15:58:57.000 +0900,bed-01,FSR,683.0,100
2026-08-07 15:58:58.000 +0900,bed-01,FSR,435.0,100
2026-08-07 15:58:59.000 +0900,bed-01,FSR,2995.0,100
2026-08-07 15:59:00.000 +0900,bed-01,FSR,512.0,100
2026-08-07 15:59:01.000 +0900,bed-01,FSR,727.0,100
2026-08-07 15:59:02.000 +0900,bed-01,FSR,2221.0,100
2026-08-07 15:59:03.000 +0900,bed-01,FSR,2979.0,100
2026-08-07 15:59:04.000 +0900,bed-01,FSR,2961.0,100
2026-08-07 15:59:05.000 +0900,bed-01,FSR,4011.0,100
2026-08-07 15:59:06.000 +0900,bed-01,FSR,1453.0,100
2026-08-07 15:59:07.000 +0900,bed-01,FSR,416.0,100
2026-08-07 15:59:08.000 +0900,bed-01,FSR,3469.0,100
2026-08-07 15:59:09.000 +0900,bed-01,FSR,175.0,100
2026-08-07 15:59:10.000 +0900,bed-01,FSR,475.0,100
2026-08-07 15:59:11.000 +0900,bed-01,FSR,1150.0,100
2026-08-07 15:59:12.000 +0900,bed-01,FSR,3923.0,100
2026-08-07 15:59:13.000 +0900,bed-01,FSR,3589.0,100
2026-08-07 15:59:14.000 +0900,bed-01,FSR,2490.0,100
2026-08-07 15:59:15.000 +0900,bed-01,FSR,785.0,100
2026-08-07 15:59:16.000 +0900,bed-01,FSR,195.0,100
2026-08-07 15:59:17.000 +0900,bed-01,FSR,2255.0,100
2026-08-07 15:59:18.000 +0900,bed-01,FSR,1669.0,100
2026-08-07 15:59:19.000 +0900,bed-01,FSR,3508.0,100
2026-08-07 15:59:20.000 +0900,bed-01,FSR,2963.0,100
2026-08-07 15:59:21.000 +0900,bed-01,FSR,3413.0,100
2026-08-07 15:59:22.000 +0900,bed-01,FSR,727.0,100
2026-08-07 15:59:23.000 +0900,bed-01,FSR,3804.0,100
2026-08-07 15:59:24.000 +0900,bed-01,FSR,433.0,100
2026-08-07 15:59:25.000 +0900,bed-01,FSR,3226.0,100
2026-08-07 15:59:26.000 +0900,bed-01,FSR,2454.0,100
2026-08-07 15:59:27.000 +0900,bed-01,FSR,1736.0,100
2026-08-07 15:59:28.000 +0900,bed-01,FSR,1807.0,100
2026-08-07 15:59:29.000 +0900,bed-01,FSR,1918.0,100
2026-08-07 15:59:30.000 +0900,bed-01,FSR,3863.0,100
2026-08-07 15:59:31.000 +0900,bed-01,FSR,781.0,100
2026-08-07 15:59:32.000 +0900,bed-01,FSR,1530.0,100
2026-08-07 15:59:33.000 +0900,bed-01,FSR,2554.0,100
2026-08-07 15:59:34.000 +0900,bed-01,FSR,2860.0,100
2026-08-07 15:59:35.000 +0900,bed-01,FSR,2560.0,100
2026-08-07 15:59:36.000 +0900,bed-01,FSR,4074.0,100
2026-08-07 15:59:37.000 +0900,bed-01,FSR,4014.0,100
2026-08-07 15:59:38.000 +0900,bed-01,FSR,1578.0,100
2026-08-07 15:59:39.000 +0900,bed-01,FSR,1148.0,100
2026-08-07 15:59:40.000 +0900,bed-01,FSR,432.0,100
2026-08-07 15:59:41.000 +0900,bed-01,FSR,384.0,100
2026-08-07 15:59:42.000 +0900,bed-01,FSR,2918.0,100
2026-08-07 15:59:43.000 +0900,bed-01,FSR,3364.0,100
2026-08-07 15:59:44.000 +0900,bed-01,FSR,4083.0,100
2026-08-07 15:59:45.000 +0900,bed-01,FSR,1286.0,100
2026-08-07 15:59:46.000 +0900,bed-01,FSR,2716.0,100
2026-08-07 15:59:47.000 +0900,bed-01,FSR,1507.0,100
2026-08-07 15:59:49.000 +0900,bed-01,FSR,856.0,100
2026-08-07 15:59:50.000 +0900,bed-01,FSR,2910.0,100
2026-08-07 15:59:51.000 +0900,bed-01,FSR,2780.0,100
2026-08-07 15:59:52.000 +0900,bed-01,FSR,2800.0,100
2026-08-07 15:59:53.000 +0900,bed-01,FSR,812.0,100
2026-08-07 15:59:54.000 +0900,bed-01,FSR,3702.0,100
2026-08-07 15:59:55.000 +0900,bed-01,FSR,1150.0,100
2026-08-07 15:59:56.000 +0900,bed-01,FSR,3536.0,100
2026-08-07 15:59:57.000 +0900,bed-01,FSR,2314.0,100
2026-08-07 15:59:58.000 +0900,bed-01,FSR,3454.0,100
2026-08-07 15:59:59.000 +0900,bed-01,FSR,1497.0,100
2026-08-07 16:00:00.000 +0900,bed-01,FSR,2084.0,100
2026-08-07 16:00:01.000 +0900,bed-01,FSR,4054.0,100
2026-08-07 16:00:02.000 +0900,bed-01,FSR,177.0,100
2026-08-07 16:00:03.000 +0900,bed-01,FSR,497.0,100
2026-08-07 16:00:04.000 +0900,bed-01,FSR,3562.0,100
2026-08-07 16:00:05.000 +0900,bed-01,FSR,3816.0,100
2026-08-07 16:00:06.000 +0900,bed-01,FSR,4083.0,100
2026-08-07 16:00:07.000 +0900,bed-01,FSR,1016.0,100
2026-08-07 16:00:08.000 +0900,bed-01,FSR,2502.0,100
2026-08-07 16:00:09.000 +0900,bed-01,FSR,3142.0,100
2026-08-07 16:00:10.000 +0900,bed-01,FSR,3018.0,100
2026-08-07 16:00:11.000 +0900,bed-01,FSR,1589.0,100
2026-08-07 16:00:12.000 +0900,bed-01,FSR,316.0,100
2026-08-07 16:00:13.000 +0900,bed-01,FSR,2064.0,100
2026-08-07 16:00:14.000 +0900,bed-01,FSR,2921.0,100
2026-08-07 16:00:15.000 +0900,bed-01,FSR,1081.0,100
2026-08-07 16:00:16.000 +0900,bed-01,FSR,1754.0,100
2026-08-07 16:00:17.000 +0900,bed-01,FSR,2037.0,100
2026-08-07 16:00:18.000 +0900,bed-01,FSR,1189.0,100
2026-08-07 16:00:19.000 +0900,bed-01,FSR,4051.0,100
2026-08-07 16:00:20.000 +0900,bed-01,FSR,2660.0,100
2026-08-07 16:00:21.000 +0900,bed-01,FSR,2770.0,100
2026-08-07 16:00:22.000 +0900,bed-01,FSR,2164.0,100
2026-08-07 16:00:23.000 +0900,bed-01,FSR,1764.0,100
2026-08-07 16:00:24.000 +0900,bed-01,FSR,2362.0,100
2026-08-07 16:00:25.000 +0900,bed-01,FSR,3612.0,100
2026-08-07 16:00:26.000 +0900,bed-01,FSR,2390.0,100
2026-08-07 16:00:27.000 +0900,bed-01,FSR,3616.0,100
2026-08-07 16:00:28.000 +0900,bed-01,FSR,615.0,100
2026-08-07 16:00:29.000 +0900,bed-01,FSR,2348.0,100
2026-08-07 16:00:30.000 +0900,bed-01,FSR,2778.0,100
2026-08-07 16:00:31.000 +0900,bed-01,FSR,1604.0,100
2026-08-07 16:00:32.000 +0900,bed-01,FSR,1095.0,100
2026-08-07 16:00:33.000 +0900,bed-01,FSR,264.0,100
2026-08-07 16:00:34.000 +0900,bed-01,FSR,199.0,100
2026-08-07 16:00:35.000 +0900,bed-01,FSR,2385.0,100
2026-08-07 16:00:36.000 +0900,bed-01,FSR,2819.0,100
2026-08-07 16:00:37.000 +0900,bed-01,FSR,518.0,100
2026-08-07 16:00:38.000 +0900,bed-01,FSR,2506.0,100
2026-08-07 16:00:39.000 +0900,bed-01,FSR,583.0,100
2026-08-07 16:00:40.000 +0900,bed-01,FSR,626.0,100
2026-08-07 16:00:41.000 +0900,bed-01,FSR,2245.0,100
2026-08-07 16:00:42.000 +0900,bed-01,FSR,3006.0,100
2026-08-07 16:00:43.000 +0900,bed-01,FSR,586.0,100
2026-08-07 16:00:44.000 +0900,bed-01,FSR,2965.0,100
2026-08-07 16:00:45.000 +0900,bed-01,FSR,499.0,100
2026-08-07 16:00:46.000 +0900,bed-01,FSR,2435.0,100
2026-08-07 16:00:47.000 +0900,bed-01,FSR,3459.0,100
2026-08-07 16:00:48.000 +0900,bed-01,FSR,112.0,100
2026-08-07 16:00:49.000 +0900,bed-01,FSR,1847.0,100
2026-08-07 16:00:50.000 +0900,bed-01,FSR,2399.0,100
2026-08-07 16:00:51.000 +0900,bed-01,FSR,1443.0,100
2026-08-07 16:00:52.000 +0900,bed-01,FSR,1856.0,100
2026-08-07 16:00:53.000 +0900,bed-01,FSR,9.0,100
2026-08-07 16:00:54.000 +0900,bed-01,FSR,3314.0,100
2026-08-07 16:00:55.000 +0900,bed-01,FSR,3796.0,100
2026-08-07 16:00:56.000 +0900,bed-01,FSR,937.0,100
2026-08-07 16:00:57.000 +0900,bed-01,FSR,1189.0,100
2026-08-07 16:00:58.000 +0900,bed-01,FSR,1658.0,100
2026-08-07 16:00:59.000 +0900,bed-01,FSR,561.0,100
2026-08-07 16:01:00.000 +0900,bed-01,FSR,2297.0,100
2026-08-07 16:01:01.000 +0900,bed-01,FSR,3784.0,100
2026-08-07 16:01:02.000 +0900,bed-01,FSR,930.0,100
2026-08-07 16:01:03.000 +0900,bed-01,FSR,338.0,100
2026-08-07 16:01:04.000 +0900,bed-01,FSR,3774.0,100
2026-08-07 16:01:05.000 +0900,bed-01,FSR,759.0,100
2026-08-07 16:01:06.000 +0900,bed-01,FSR,3472.0,100
2026-08-07 16:01:07.000 +0900,bed-01,FSR,3415.0,100
2026-08-07 16:01:08.000 +0900,bed-01,FSR,2677.0,100
2026-08-07 16:01:09.000 +0900,bed-01,FSR,200.0,100
2026-08-07 16:01:10.000 +0900,bed-01,FSR,1896.0,100
2026-08-07 16:01:11.000 +0900,bed-01,FSR,556.0,100
2026-08-07 16:01:12.000 +0900,bed-01,FSR,3810.0,100
2026-08-07 16:01:13.000 +0900,bed-01,FSR,3737.0,100
2026-08-07 16:01:14.000 +0900,bed-01,FSR,461.0,100
2026-08-07 16:01:15.000 +0900,bed-01,FSR,2367.0,100
2026-08-07 16:01:16.000 +0900,bed-01,FSR,1704.0,100
2026-08-07 16:01:17.000 +0900,bed-01,FSR,1100.0,100
2026-08-07 16:01:18.000 +0900,bed-01,FSR,39.0,100
2026-08-07 16:01:19.000 +0900,bed-01,FSR,1816.0,100
2026-08-07 16:01:20.000 +0900,bed-01,FSR,3865.0,100
2026-08-07 16:01:21.000 +0900,bed-01,FSR,3333.0,100
2026-08-07 16:01:22.000 +0900,bed-01,FSR,2104.0,100
2026-08-07 16:01:23.000 +0900,bed-01,FSR,2269.0,100
2026-08-07 16:01:24.000 +0900,bed-01,FSR,1761.0,100
2026-08-07 16:01:25.000 +0900,bed-01,FSR,1555.0,100
2026-08-07 16:01:26.000 +0900,bed-01,FSR,2329.0,100
2026-08-07 16:01:27.000 +0900,bed-01,FSR,89.0,100
2026-08-07 16:01:28.000 +0900,bed-01,FSR,3452.0,100
2026-08-07 16:01:29.000 +0900,bed-01,FSR,601.0,100
2026-08-07 16:01:30.000 +0900,bed-01,FSR,1317.0,100
2026-08-07 16:01:31.000 +0900,bed-01,FSR,1439.0,100
2026-08-07 16:01:32.000 +0900,bed-01,FSR,3053.0,100
2026-08-07 16:01:33.000 +0900,bed-01,FSR,2041.0,100
2026-08-07 16:01:34.000 +0900,bed-01,FSR,1759.0,100
2026-08-07 16:01:35.000 +0900,bed-01,FSR,602.0,100
2026-08-07 16:01:36.000 +0900,bed-01,FSR,931.0,100
2026-08-07 16:01:37.000 +0900,bed-01,FSR,1864.0,100
2026-08-07 16:01:38.000 +0900,bed-01,FSR,92.0,100
2026-08-07 16:01:39.000 +0900,bed-01,FSR,2384.0,100
2026-08-07 16:01:40.000 +0900,bed-01,FSR,321.0,100
2026-08-07 16:01:41.000 +0900,bed-01,FSR,4016.0,100
2026-08-07 16:01:42.000 +0900,bed-01,FSR,1896.0,100
2026-08-07 16:01:43.000 +0900,bed-01,FSR,383.0,100
2026-08-07 16:01:44.000 +0900,bed-01,FSR,3232.0,100
2026-08-07 16:01:45.000 +0900,bed-01,FSR,2907.0,100
2026-08-07 16:01:46.000 +0900,bed-01,FSR,3122.0,100
2026-08-07 16:01:47.000 +0900,bed-01,FSR,919.0,100
2026-08-07 16:01:48.000 +0900,bed-01,FSR,3629.0,100
2026-08-07 16:01:49.000 +0900,bed-01,FSR,1128.0,100
2026-08-07 16:01:50.000 +0900,bed-01,FSR,3058.0,100
2026-08-07 16:01:51.000 +0900,bed-01,FSR,907.0,100
2026-08-07 16:01:52.000 +0900,bed-01,FSR,1047.0,100
2026-08-07 16:01:53.000 +0900,bed-01,FSR,1663.0,100
2026-08-07 16:01:54.000 +0900,bed-01,FSR,3566.0,100
2026-08-07 16:01:55.000 +0900,bed-01,FSR,122.0,100
2026-08-07 16:01:56.000 +0900,bed-01,FSR,3579.0,100
2026-08-07 16:01:57.000 +0900,bed-01,FSR,3938.0,100
2026-08-07 16:01:58.000 +0900,bed-01,FSR,1059.0,100
2026-08-07 16:01:59.000 +0900,bed-01,FSR,73.0,100
2026-08-07 16:02:00.000 +0900,bed-01,FSR,998.0,100
2026-08-07 16:02:01.000 +0900,bed-01,FSR,3689.0,100
2026-08-07 16:02:02.000 +0900,bed-01,FSR,7.0,100
2026-08-07 16:02:03.000 +0900,bed-01,FSR,2768.0,100
2026-08-07 16:02:04.000 +0900,bed-01,FSR,1965.0,100
2026-08-07 16:02:05.000 +0900,bed-01,FSR,1831.0,100
2026-08-07 16:02:06.000 +0900,bed-01,FSR,3980.0,100
2026-08-07 16:02:07.000 +0900,bed-01,FSR,520.0,100
2026-08-07 16:02:08.000 +0900,bed-01,FSR,1976.0,100
2026-08-07 16:02:09.000 +0900,bed-01,FSR,2933.0,100
2026-08-07 16:02:10.000 +0900,bed-01,FSR,2304.0,100
2026-08-07 16:02:11.000 +0900,bed-01,FSR,1100.0,100
2026-08-07 16:02:12.000 +0900,bed-01,FSR,3998.0,100
2026-08-07 16:02:13.000 +0900,bed-01,FSR,2414.0,100
2026-08-07 16:02:14.000 +0900,bed-01,FSR,1451.0,100
2026-08-07 16:02:15.000 +0900,bed-01,FSR,3902.0,100
2026-08-07 16:02:16.000 +0900,bed-01,FSR,2202.0,100
2026-08-07 16:02:17.000 +0900,bed-01,FSR,115.0,100
2026-08-07 16:02:18.000 +0900,bed-01,FSR,1693.0,100
2026-08-07 16:02:19.000 +0900,bed-01,FSR,2193.0,100
2026-08-07 16:02:20.000 +0900,bed-01,FSR,2458.0,100
2026-08-07 16:02:21.000 +0900,bed-01,FSR,2136.0,100
2026-08-07 16:02:22.000 +0900,bed-01,FSR,1100.0,100
2026-08-07 16:02:23.000 +0900,bed-01,FSR,2109.0,100
2026-08-07 16:02:24.000 +0900,bed-01,FSR,3476.0,100
2026-08-07 16:02:25.000 +0900,bed-01,FSR,1671.0,100
2026-08-07 16:02:26.000 +0900,bed-01,FSR,1116.0,100
2026-08-07 16:02:27.000 +0900,bed-01,FSR,803.0,100
2026-08-07 16:02:28.000 +0900,bed-01,FSR,3580.0,100
