"time","bed_id","sensor_code","value","quality"
2026-09-05 18:00:29.850 +0900,bed-01,FSR0,948.0,100
2026-09-05 18:00:29.850 +0900,bed-01,FSR1,973.0,100
2026-09-05 18:00:29.850 +0900,bed-01,FSR2,951.0,100
2026-09-05 18:00:29.850 +0900,bed-01,FSR3,951.0,100
2026-09-05 18:00:29.850 +0900,bed-01,DIST,506.141,100
2026-09-05 18:00:29.850 +0900,bed-01,SW420,0.0,100
2026-09-05 18:00:29.850 +0900,bed-01,BREATH,15.0,100
2026-09-05 18:00:29.850 +0900,bed-01,HEART,62.0,100
2026-09-05 18:00:29.850 +0900,bed-01,PIR,1.0,100
2026-09-05 18:00:29.850 +0900,bed-01,ACCEL_X,1324.0,100
2026-09-05 18:00:29.850 +0900,bed-01,ACCEL_Y,-288.0,100
2026-09-05 18:00:29.850 +0900,bed-01,ACCEL_Z,18184.0,100
2026-09-05 18:00:28.863 +0900,bed-01,FSR0,925.0,100
2026-09-05 18:00:28.863 +0900,bed-01,FSR1,893.0,100
2026-09-05 18:00:28.863 +0900,bed-01,FSR2,920.0,100
2026-09-05 18:00:28.863 +0900,bed-01,FSR3,948.0,100
2026-09-05 18:00:28.863 +0900,bed-01,DIST,772.854,100
2026-09-05 18:00:28.863 +0900,bed-01,SW420,0.0,100
2026-09-05 18:00:28.863 +0900,bed-01,BREATH,15.0,100
2026-09-05 18:00:28.863 +0900,bed-01,HEART,62.0,100
2026-09-05 18:00:28.863 +0900,bed-01,PIR,0.0,100
2026-09-05 18:00:28.863 +0900,bed-01,ACCEL_X,1220.0,100
2026-09-05 18:00:28.863 +0900,bed-01,ACCEL_Y,-16.0,100
2026-09-05 18:00:28.863 +0900,bed-01,ACCEL_Z,18092.0,100
2026-09-05 18:00:27.883 +0900,bed-01,FSR0,957.0,100
2026-09-05 18:00:27.883 +0900,bed-01,FSR1,951.0,100
2026-09-05 18:00:27.883 +0900,bed-01,FSR2,907.0,100
2026-09-05 18:00:27.883 +0900,bed-01,FSR3,984.0,100
2026-09-05 18:00:27.883 +0900,bed-01,DIST,810.968,100
2026-09-05 18:00:27.883 +0900,bed-01,SW420,0.0,100
2026-09-05 18:00:27.883 +0900,bed-01,BREATH,15.0,100
2026-09-05 18:00:27.883 +0900,bed-01,HEART,62.0,100
2026-09-05 18:00:27.883 +0900,bed-01,PIR,0.0,100
2026-09-05 18:00:27.883 +0900,bed-01,ACCEL_X,1284.0,100
2026-09-05 18:00:27.883 +0900,bed-01,ACCEL_Y,-220.0,100
2026-09-05 18:00:27.883 +0900,bed-01,ACCEL_Z,18036.0,100
2026-09-05 18:00:26.863 +0900,bed-01,FSR0,952.0,100
2026-09-05 18:00:26.863 +0900,bed-01,FSR1,952.0,100
2026-09-05 18:00:26.863 +0900,bed-01,FSR2,925.0,100
2026-09-05 18:00:26.863 +0900,bed-01,FSR3,969.0,100
2026-09-05 18:00:26.863 +0900,bed-01,DIST,810.9,100
2026-09-05 18:00:26.863 +0900,bed-01,SW420,0.0,100
2026-09-05 18:00:26.863 +0900,bed-01,BREATH,16.0,100
2026-09-05 18:00:26.863 +0900,bed-01,HEART,62.0,100
2026-09-05 18:00:26.863 +0900,bed-01,PIR,0.0,100
2026-09-05 18:00:26.863 +0900,bed-01,ACCEL_X,1324.0,100
2026-09-05 18:00:26.863 +0900,bed-01,ACCEL_Y,-152.0,100
2026-09-05 18:00:26.863 +0900,bed-01,ACCEL_Z,18076.0,100
2026-09-05 18:00:25.861 +0900,bed-01,FSR0,997.0,100
2026-09-05 18:00:25.861 +0900,bed-01,FSR1,965.0,100
2026-09-05 18:00:25.861 +0900,bed-01,FSR2,942.0,100
2026-09-05 18:00:25.861 +0900,bed-01,FSR3,974.0,100
2026-09-05 18:00:25.861 +0900,bed-01,DIST,811.002,100
2026-09-05 18:00:25.861 +0900,bed-01,SW420,0.0,100
2026-09-05 18:00:25.861 +0900,bed-01,BREATH,16.0,100
2026-09-05 18:00:25.861 +0900,bed-01,HEART,62.0,100
2026-09-05 18:00:25.861 +0900,bed-01,PIR,0.0,100
2026-09-05 18:00:25.861 +0900,bed-01,ACCEL_X,1296.0,100
2026-09-05 18:00:25.861 +0900,bed-01,ACCEL_Y,-152.0,100
2026-09-05 18:00:25.861 +0900,bed-01,ACCEL_Z,18308.0,100
2026-09-05 18:00:24.829 +0900,bed-01,FSR0,965.0,100
2026-09-05 18:00:24.829 +0900,bed-01,FSR1,947.0,100
2026-09-05 18:00:24.829 +0900,bed-01,FSR2,908.0,100
2026-09-05 18:00:24.829 +0900,bed-01,FSR3,979.0,100
2026-09-05 18:00:24.829 +0900,bed-01,DIST,165.682,100
2026-09-05 18:00:24.829 +0900,bed-01,SW420,0.0,100
2026-09-05 18:00:24.829 +0900,bed-01,BREATH,16.0,100
2026-09-05 18:00:24.829 +0900,bed-01,HEART,62.0,100
2026-09-05 18:00:24.829 +0900,bed-01,PIR,0.0,100
2026-09-05 18:00:24.829 +0900,bed-01,ACCEL_X,1428.0,100
2026-09-05 18:00:24.829 +0900,bed-01,ACCEL_Y,-100.0,100
2026-09-05 18:00:24.829 +0900,bed-01,ACCEL_Z,18124.0,100
2026-09-05 18:00:23.849 +0900,bed-01,FSR0,927.0,100
2026-09-05 18:00:23.849 +0900,bed-01,FSR1,909.0,100
2026-09-05 18:00:23.849 +0900,bed-01,FSR2,935.0,100
2026-09-05 18:00:23.849 +0900,bed-01,FSR3,940.0,100
2026-09-05 18:00:23.849 +0900,bed-01,DIST,432.939,100
2026-09-05 18:00:23.849 +0900,bed-01,SW420,0.0,100
2026-09-05 18:00:23.849 +0900,bed-01,BREATH,17.0,100
2026-09-05 18:00:23.849 +0900,bed-01,HEART,62.0,100
2026-09-05 18:00:23.849 +0900,bed-01,PIR,0.0,100
2026-09-05 18:00:23.849 +0900,bed-01,ACCEL_X,1356.0,100
2026-09-05 18:00:23.849 +0900,bed-01,ACCEL_Y,-192.0,100
2026-09-05 18:00:23.849 +0900,bed-01,ACCEL_Z,17808.0,100
2026-09-05 18:00:22.850 +0900,bed-01,FSR0,925.0,100
2026-09-05 18:00:22.850 +0900,bed-01,FSR1,953.0,100
2026-09-05 18:00:22.850 +0900,bed-01,FSR2,907.0,100
2026-09-05 18:00:22.850 +0900,bed-01,FSR3,939.0,100
2026-09-05 18:00:22.850 +0900,bed-01,DIST,699.023,100
2026-09-05 18:00:22.850 +0900,bed-01,SW420,0.0,100
2026-09-05 18:00:22.850 +0900,bed-01,BREATH,17.0,100
2026-09-05 18:00:22.850 +0900,bed-01,HEART,62.0,100
2026-09-05 18:00:22.850 +0900,bed-01,PIR,0.0,100
2026-09-05 18:00:22.850 +0900,bed-01,ACCEL_X,1188.0,100
2026-09-05 18:00:22.850 +0900,bed-01,ACCEL_Y,-140.0,100
2026-09-05 18:00:22.850 +0900,bed-01,ACCEL_Z,18156.0,100
2026-09-05 18:00:21.888 +0900,bed-01,FSR0,975.0,100
2026-09-05 18:00:21.888 +0900,bed-01,FSR1,915.0,100
2026-09-05 18:00:21.888 +0900,bed-01,FSR2,915.0,100
2026-09-05 18:00:21.888 +0900,bed-01,FSR3,911.0,100
2026-09-05 18:00:21.888 +0900,bed-01,DIST,810.917,100
2026-09-05 18:00:21.888 +0900,bed-01,SW420,0.0,100
2026-09-05 18:00:21.888 +0900,bed-01,BREATH,17.0,100
2026-09-05 18:00:21.888 +0900,bed-01,HEART,62.0,100
2026-09-05 18:00:21.888 +0900,bed-01,PIR,0.0,100
2026-09-05 18:00:21.888 +0900,bed-01,ACCEL_X,1312.0,100
2026-09-05 18:00:21.888 +0900,bed-01,ACCEL_Y,-188.0,100
2026-09-05 18:00:21.888 +0900,bed-01,ACCEL_Z,18256.0,100
2026-09-05 18:00:20.815 +0900,bed-01,FSR0,965.0,100
2026-09-05 18:00:20.815 +0900,bed-01,FSR1,934.0,100
2026-09-05 18:00:20.815 +0900,bed-01,FSR2,973.0,100
2026-09-05 18:00:20.815 +0900,bed-01,FSR3,951.0,100
2026-09-05 18:00:20.815 +0900,bed-01,DIST,108.324,100
2026-09-05 18:00:20.815 +0900,bed-01,SW420,0.0,100
2026-09-05 18:00:20.815 +0900,bed-01,BREATH,18.0,100
2026-09-05 18:00:20.815 +0900,bed-01,HEART,62.0,100
2026-09-05 18:00:20.815 +0900,bed-01,PIR,1.0,100
2026-09-05 18:00:20.815 +0900,bed-01,ACCEL_X,1288.0,100
2026-09-05 18:00:20.815 +0900,bed-01,ACCEL_Y,-236.0,100
2026-09-05 18:00:20.815 +0900,bed-01,ACCEL_Z,18200.0,100
2026-09-05 18:00:19.870 +0900,bed-01,FSR0,982.0,100
2026-09-05 18:00:19.870 +0900,bed-01,FSR1,936.0,100
2026-09-05 18:00:19.870 +0900,bed-01,FSR2,939.0,100
2026-09-05 18:00:19.870 +0900,bed-01,FSR3,959.0,100
2026-09-05 18:00:19.870 +0900,bed-01,DIST,811.24,100
2026-09-05 18:00:19.870 +0900,bed-01,SW420,0.0,100
2026-09-05 18:00:19.870 +0900,bed-01,BREATH,18.0,100
2026-09-05 18:00:19.870 +0900,bed-01,HEART,62.0,100
2026-09-05 18:00:19.870 +0900,bed-01,PIR,0.0,100
2026-09-05 18:00:19.870 +0900,bed-01,ACCEL_X,1264.0,100
2026-09-05 18:00:19.870 +0900,bed-01,ACCEL_Y,-136.0,100
2026-09-05 18:00:19.870 +0900,bed-01,ACCEL_Z,18096.0,100
2026-09-05 18:00:18.828 +0900,bed-01,FSR0,933.0,100
2026-09-05 18:00:18.828 +0900,bed-01,FSR1,951.0,100
2026-09-05 18:00:18.828 +0900,bed-01,FSR2,883.0,100
2026-09-05 18:00:18.828 +0900,bed-01,FSR3,979.0,100
2026-09-05 18:00:18.828 +0900,bed-01,DIST,92.973,100
2026-09-05 18:00:18.828 +0900,bed-01,SW420,0.0,100
2026-09-05 18:00:18.828 +0900,bed-01,BREATH,18.0,100
2026-09-05 18:00:18.828 +0900,bed-01,HEART,62.0,100
2026-09-05 18:00:18.828 +0900,bed-01,PIR,0.0,100
2026-09-05 18:00:18.828 +0900,bed-01,ACCEL_X,1352.0,100
2026-09-05 18:00:18.828 +0900,bed-01,ACCEL_Y,-228.0,100
2026-09-05 18:00:18.828 +0900,bed-01,ACCEL_Z,18072.0,100
2026-09-05 18:00:17.848 +0900,bed-01,FSR0,920.0,100
2026-09-05 18:00:17.848 +0900,bed-01,FSR1,891.0,100
2026-09-05 18:00:17.848 +0900,bed-01,FSR2,930.0,100
2026-09-05 18:00:17.848 +0900,bed-01,FSR3,936.0,100
2026-09-05 18:00:17.848 +0900,bed-01,DIST,359.023,100
2026-09-05 18:00:17.848 +0900,bed-01,SW420,0.0,100
2026-09-05 18:00:17.848 +0900,bed-01,BREATH,18.0,100
2026-09-05 18:00:17.848 +0900,bed-01,HEART,62.0,100
2026-09-05 18:00:17.848 +0900,bed-01,PIR,0.0,100
2026-09-05 18:00:17.848 +0900,bed-01,ACCEL_X,1288.0,100
2026-09-05 18:00:17.848 +0900,bed-01,ACCEL_Y,-216.0,100
2026-09-05 18:00:17.848 +0900,bed-01,ACCEL_Z,17988.0,100
2026-09-05 18:00:16.860 +0900,bed-01,FSR0,933.0,100
2026-09-05 18:00:16.860 +0900,bed-01,FSR1,953.0,100
2026-09-05 18:00:16.860 +0900,bed-01,FSR2,923.0,100
2026-09-05 18:00:16.860 +0900,bed-01,FSR3,951.0,100
2026-09-05 18:00:16.860 +0900,bed-01,DIST,626.552,100
2026-09-05 18:00:16.860 +0900,bed-01,SW420,0.0,100
2026-09-05 18:00:16.860 +0900,bed-01,BREATH,18.0,100
2026-09-05 18:00:16.860 +0900,bed-01,HEART,62.0,100
2026-09-05 18:00:16.860 +0900,bed-01,PIR,0.0,100
2026-09-05 18:00:16.860 +0900,bed-01,ACCEL_X,1292.0,100
2026-09-05 18:00:16.860 +0900,bed-01,ACCEL_Y,-176.0,100
2026-09-05 18:00:16.860 +0900,bed-01,ACCEL_Z,18044.0,100
2026-09-05 18:00:16.361 +0900,bed-01,FSR0,1033.0,100
2026-09-05 18:00:16.361 +0900,bed-01,FSR1,983.0,100
2026-09-05 18:00:16.361 +0900,bed-01,FSR2,959.0,100
2026-09-05 18:00:16.361 +0900,bed-01,FSR3,987.0,100
2026-09-05 18:00:16.361 +0900,bed-01,DIST,811.002,100
2026-09-05 18:00:16.361 +0900,bed-01,SW420,0.0,100
2026-09-05 18:00:16.361 +0900,bed-01,BREATH,18.0,100
2026-09-05 18:00:16.361 +0900,bed-01,HEART,62.0,100
2026-09-05 18:00:16.361 +0900,bed-01,PIR,0.0,100
2026-09-05 18:00:16.361 +0900,bed-01,ACCEL_X,1324.0,100
2026-09-05 18:00:16.361 +0900,bed-01,ACCEL_Y,-264.0,100
2026-09-05 18:00:16.361 +0900,bed-01,ACCEL_Z,18116.0,100
2026-09-05 18:00:16.287 +0900,bed-01,FSR0,941.0,100
2026-09-05 18:00:16.287 +0900,bed-01,FSR1,949.0,100
2026-09-05 18:00:16.287 +0900,bed-01,FSR2,905.0,100
2026-09-05 18:00:16.287 +0900,bed-01,FSR3,955.0,100
2026-09-05 18:00:16.287 +0900,bed-01,DIST,114.597,100
2026-09-05 18:00:16.287 +0900,bed-01,SW420,0.0,100
2026-09-05 18:00:16.287 +0900,bed-01,BREATH,18.0,100
2026-09-05 18:00:16.287 +0900,bed-01,HEART,62.0,100
2026-09-05 18:00:16.287 +0900,bed-01,PIR,1.0,100
2026-09-05 18:00:16.287 +0900,bed-01,ACCEL_X,1112.0,100
2026-09-05 18:00:16.287 +0900,bed-01,ACCEL_Y,-136.0,100
2026-09-05 18:00:16.287 +0900,bed-01,ACCEL_Z,18432.0,100
2026-09-05 18:00:13.859 +0900,bed-01,FSR0,985.0,100
2026-09-05 18:00:13.859 +0900,bed-01,FSR1,919.0,100
2026-09-05 18:00:13.859 +0900,bed-01,FSR2,941.0,100
2026-09-05 18:00:13.859 +0900,bed-01,FSR3,923.0,100
2026-09-05 18:00:13.859 +0900,bed-01,DIST,810.815,100
2026-09-05 18:00:13.859 +0900,bed-01,SW420,0.0,100
2026-09-05 18:00:13.859 +0900,bed-01,BREATH,18.0,100
2026-09-05 18:00:13.859 +0900,bed-01,HEART,62.0,100
2026-09-05 18:00:13.859 +0900,bed-01,PIR,0.0,100
2026-09-05 18:00:13.859 +0900,bed-01,ACCEL_X,1260.0,100
2026-09-05 18:00:13.859 +0900,bed-01,ACCEL_Y,-192.0,100
2026-09-05 18:00:13.859 +0900,bed-01,ACCEL_Z,18164.0,100
2026-09-05 18:00:12.870 +0900,bed-01,FSR0,918.0,100
2026-09-05 18:00:12.870 +0900,bed-01,FSR1,947.0,100
2026-09-05 18:00:12.870 +0900,bed-01,FSR2,904.0,100
2026-09-05 18:00:12.870 +0900,bed-01,FSR3,925.0,100
2026-09-05 18:00:12.870 +0900,bed-01,DIST,811.155,100
2026-09-05 18:00:12.870 +0900,bed-01,SW420,0.0,100
2026-09-05 18:00:12.870 +0900,bed-01,BREATH,18.0,100
2026-09-05 18:00:12.870 +0900,bed-01,HEART,62.0,100
2026-09-05 18:00:12.870 +0900,bed-01,PIR,0.0,100
2026-09-05 18:00:12.870 +0900,bed-01,ACCEL_X,1332.0,100
2026-09-05 18:00:12.870 +0900,bed-01,ACCEL_Y,-236.0,100
2026-09-05 18:00:12.870 +0900,bed-01,ACCEL_Z,18160.0,100
2026-09-05 18:00:11.844 +0900,bed-01,FSR0,901.0,100
2026-09-05 18:00:11.844 +0900,bed-01,FSR1,909.0,100
2026-09-05 18:00:11.844 +0900,bed-01,FSR2,934.0,100
2026-09-05 18:00:11.844 +0900,bed-01,FSR3,955.0,100
2026-09-05 18:00:11.844 +0900,bed-01,DIST,285.872,100
2026-09-05 18:00:11.844 +0900,bed-01,SW420,0.0,100
2026-09-05 18:00:11.844 +0900,bed-01,BREATH,18.0,100
2026-09-05 18:00:11.844 +0900,bed-01,HEART,62.0,100
2026-09-05 18:00:11.844 +0900,bed-01,PIR,0.0,100
2026-09-05 18:00:11.844 +0900,bed-01,ACCEL_X,1376.0,100
2026-09-05 18:00:11.844 +0900,bed-01,ACCEL_Y,-176.0,100
2026-09-05 18:00:11.844 +0900,bed-01,ACCEL_Z,18128.0,100
2026-09-05 18:00:10.860 +0900,bed-01,FSR0,955.0,100
2026-09-05 18:00:10.860 +0900,bed-01,FSR1,927.0,100
2026-09-05 18:00:10.860 +0900,bed-01,FSR2,919.0,100
2026-09-05 18:00:10.860 +0900,bed-01,FSR3,958.0,100
2026-09-05 18:00:10.860 +0900,bed-01,DIST,553.027,100
2026-09-05 18:00:10.860 +0900,bed-01,SW420,0.0,100
2026-09-05 18:00:10.860 +0900,bed-01,BREATH,18.0,100
2026-09-05 18:00:10.860 +0900,bed-01,HEART,62.0,100
2026-09-05 18:00:10.860 +0900,bed-01,PIR,0.0,100
2026-09-05 18:00:10.860 +0900,bed-01,ACCEL_X,1292.0,100
2026-09-05 18:00:10.860 +0900,bed-01,ACCEL_Y,-136.0,100
2026-09-05 18:00:10.860 +0900,bed-01,ACCEL_Z,18108.0,100
2026-09-05 18:00:09.862 +0900,bed-01,FSR0,949.0,100
2026-09-05 18:00:09.862 +0900,bed-01,FSR1,906.0,100
2026-09-05 18:00:09.862 +0900,bed-01,FSR2,883.0,100
2026-09-05 18:00:09.862 +0900,bed-01,FSR3,887.0,100
2026-09-05 18:00:09.862 +0900,bed-01,DIST,810.628,100
2026-09-05 18:00:09.862 +0900,bed-01,SW420,0.0,100
2026-09-05 18:00:09.862 +0900,bed-01,BREATH,18.0,100
2026-09-05 18:00:09.862 +0900,bed-01,HEART,62.0,100
2026-09-05 18:00:09.862 +0900,bed-01,PIR,0.0,100
2026-09-05 18:00:09.862 +0900,bed-01,ACCEL_X,1364.0,100
2026-09-05 18:00:09.862 +0900,bed-01,ACCEL_Y,-188.0,100
2026-09-05 18:00:09.862 +0900,bed-01,ACCEL_Z,18084.0,100
2026-09-05 18:00:08.898 +0900,bed-01,FSR0,940.0,100
2026-09-05 18:00:08.898 +0900,bed-01,FSR1,893.0,100
2026-09-05 18:00:08.898 +0900,bed-01,FSR2,868.0,100
2026-09-05 18:00:08.898 +0900,bed-01,FSR3,922.0,100
2026-09-05 18:00:08.898 +0900,bed-01,DIST,810.951,100
2026-09-05 18:00:08.898 +0900,bed-01,SW420,0.0,100
2026-09-05 18:00:08.898 +0900,bed-01,BREATH,19.0,100
2026-09-05 18:00:08.898 +0900,bed-01,HEART,62.0,100
2026-09-05 18:00:08.898 +0900,bed-01,PIR,0.0,100
2026-09-05 18:00:08.898 +0900,bed-01,ACCEL_X,1280.0,100
2026-09-05 18:00:08.898 +0900,bed-01,ACCEL_Y,-252.0,100
2026-09-05 18:00:08.898 +0900,bed-01,ACCEL_Z,18128.0,100
2026-09-05 18:00:07.890 +0900,bed-01,FSR0,892.0,100
2026-09-05 18:00:07.890 +0900,bed-01,FSR1,871.0,100
2026-09-05 18:00:07.890 +0900,bed-01,FSR2,907.0,100
2026-09-05 18:00:07.890 +0900,bed-01,FSR3,941.0,100
2026-09-05 18:00:07.890 +0900,bed-01,DIST,810.883,100
2026-09-05 18:00:07.890 +0900,bed-01,SW420,0.0,100
2026-09-05 18:00:07.890 +0900,bed-01,BREATH,19.0,100
2026-09-05 18:00:07.890 +0900,bed-01,HEART,62.0,100
2026-09-05 18:00:07.890 +0900,bed-01,PIR,0.0,100
2026-09-05 18:00:07.890 +0900,bed-01,ACCEL_X,1280.0,100
2026-09-05 18:00:07.890 +0900,bed-01,ACCEL_Y,-228.0,100
2026-09-05 18:00:07.890 +0900,bed-01,ACCEL_Z,18088.0,100
2026-09-05 18:00:06.862 +0900,bed-01,FSR0,933.0,100
2026-09-05 18:00:06.862 +0900,bed-01,FSR1,950.0,100
2026-09-05 18:00:06.862 +0900,bed-01,FSR2,906.0,100
2026-09-05 18:00:06.862 +0900,bed-01,FSR3,943.0,100
2026-09-05 18:00:06.862 +0900,bed-01,DIST,810.815,100
2026-09-05 18:00:06.862 +0900,bed-01,SW420,0.0,100
2026-09-05 18:00:06.862 +0900,bed-01,BREATH,19.0,100
2026-09-05 18:00:06.862 +0900,bed-01,HEART,62.0,100
2026-09-05 18:00:06.862 +0900,bed-01,PIR,0.0,100
2026-09-05 18:00:06.862 +0900,bed-01,ACCEL_X,1340.0,100
2026-09-05 18:00:06.862 +0900,bed-01,ACCEL_Y,-244.0,100
2026-09-05 18:00:06.862 +0900,bed-01,ACCEL_Z,18308.0,100
2026-09-05 18:00:05.827 +0900,bed-01,FSR0,971.0,100
2026-09-05 18:00:05.827 +0900,bed-01,FSR1,953.0,100
2026-09-05 18:00:05.827 +0900,bed-01,FSR2,934.0,100
2026-09-05 18:00:05.827 +0900,bed-01,FSR3,915.0,100
2026-09-05 18:00:05.827 +0900,bed-01,DIST,213.061,100
2026-09-05 18:00:05.827 +0900,bed-01,SW420,0.0,100
2026-09-05 18:00:05.827 +0900,bed-01,BREATH,19.0,100
2026-09-05 18:00:05.827 +0900,bed-01,HEART,62.0,100
2026-09-05 18:00:05.827 +0900,bed-01,PIR,0.0,100
2026-09-05 18:00:05.827 +0900,bed-01,ACCEL_X,1272.0,100
2026-09-05 18:00:05.827 +0900,bed-01,ACCEL_Y,-196.0,100
2026-09-05 18:00:05.827 +0900,bed-01,ACCEL_Z,18156.0,100
2026-09-05 18:00:04.842 +0900,bed-01,FSR0,923.0,100
2026-09-05 18:00:04.842 +0900,bed-01,FSR1,932.0,100
2026-09-05 18:00:04.842 +0900,bed-01,FSR2,924.0,100
2026-09-05 18:00:04.842 +0900,bed-01,FSR3,940.0,100
2026-09-05 18:00:04.842 +0900,bed-01,DIST,479.757,100
2026-09-05 18:00:04.842 +0900,bed-01,SW420,0.0,100
2026-09-05 18:00:04.842 +0900,bed-01,BREATH,19.0,100
2026-09-05 18:00:04.842 +0900,bed-01,HEART,62.0,100
2026-09-05 18:00:04.842 +0900,bed-01,PIR,0.0,100
2026-09-05 18:00:04.842 +0900,bed-01,ACCEL_X,1312.0,100
2026-09-05 18:00:04.842 +0900,bed-01,ACCEL_Y,-184.0,100
2026-09-05 18:00:04.842 +0900,bed-01,ACCEL_Z,18124.0,100
2026-09-05 18:00:03.857 +0900,bed-01,FSR0,935.0,100
2026-09-05 18:00:03.857 +0900,bed-01,FSR1,943.0,100
2026-09-05 18:00:03.857 +0900,bed-01,FSR2,905.0,100
2026-09-05 18:00:03.857 +0900,bed-01,FSR3,947.0,100
2026-09-05 18:00:03.857 +0900,bed-01,DIST,746.657,100
2026-09-05 18:00:03.857 +0900,bed-01,SW420,0.0,100
2026-09-05 18:00:03.857 +0900,bed-01,BREATH,19.0,100
2026-09-05 18:00:03.857 +0900,bed-01,HEART,62.0,100
2026-09-05 18:00:03.857 +0900,bed-01,PIR,0.0,100
2026-09-05 18:00:03.857 +0900,bed-01,ACCEL_X,1284.0,100
2026-09-05 18:00:03.857 +0900,bed-01,ACCEL_Y,-188.0,100
2026-09-05 18:00:03.857 +0900,bed-01,ACCEL_Z,18172.0,100
2026-09-05 18:00:02.859 +0900,bed-01,FSR0,941.0,100
2026-09-05 18:00:02.859 +0900,bed-01,FSR1,925.0,100
2026-09-05 18:00:02.859 +0900,bed-01,FSR2,906.0,100
2026-09-05 18:00:02.859 +0900,bed-01,FSR3,931.0,100
2026-09-05 18:00:02.859 +0900,bed-01,DIST,811.104,100
2026-09-05 18:00:02.859 +0900,bed-01,SW420,0.0,100
2026-09-05 18:00:02.859 +0900,bed-01,BREATH,19.0,100
2026-09-05 18:00:02.859 +0900,bed-01,HEART,62.0,100
2026-09-05 18:00:02.859 +0900,bed-01,PIR,0.0,100
2026-09-05 18:00:02.859 +0900,bed-01,ACCEL_X,1252.0,100
2026-09-05 18:00:02.859 +0900,bed-01,ACCEL_Y,-172.0,100
2026-09-05 18:00:02.859 +0900,bed-01,ACCEL_Z,18100.0,100
2026-09-05 18:00:01.865 +0900,bed-01,FSR0,988.0,100
2026-09-05 18:00:01.865 +0900,bed-01,FSR1,907.0,100
2026-09-05 18:00:01.865 +0900,bed-01,FSR2,887.0,100
2026-09-05 18:00:01.865 +0900,bed-01,FSR3,964.0,100
2026-09-05 18:00:01.865 +0900,bed-01,DIST,811.002,100
2026-09-05 18:00:01.865 +0900,bed-01,SW420,0.0,100
2026-09-05 18:00:01.865 +0900,bed-01,BREATH,19.0,100
2026-09-05 18:00:01.865 +0900,bed-01,HEART,62.0,100
2026-09-05 18:00:01.865 +0900,bed-01,PIR,0.0,100
2026-09-05 18:00:01.865 +0900,bed-01,ACCEL_X,1408.0,100
2026-09-05 18:00:01.865 +0900,bed-01,ACCEL_Y,-144.0,100
2026-09-05 18:00:01.865 +0900,bed-01,ACCEL_Z,18144.0,100
2026-09-05 18:00:00.870 +0900,bed-01,FSR0,966.0,100
2026-09-05 18:00:00.870 +0900,bed-01,FSR1,917.0,100
2026-09-05 18:00:00.870 +0900,bed-01,FSR2,919.0,100
2026-09-05 18:00:00.870 +0900,bed-01,FSR3,951.0,100
2026-09-05 18:00:00.870 +0900,bed-01,DIST,811.988,100
2026-09-05 18:00:00.870 +0900,bed-01,SW420,0.0,100
2026-09-05 18:00:00.870 +0900,bed-01,BREATH,19.0,100
2026-09-05 18:00:00.870 +0900,bed-01,HEART,62.0,100
2026-09-05 18:00:00.870 +0900,bed-01,PIR,0.0,100
2026-09-05 18:00:00.870 +0900,bed-01,ACCEL_X,1292.0,100
2026-09-05 18:00:00.870 +0900,bed-01,ACCEL_Y,-172.0,100
2026-09-05 18:00:00.870 +0900,bed-01,ACCEL_Z,18124.0,100
2026-09-05 17:59:59.822 +0900,bed-01,FSR0,967.0,100
2026-09-05 17:59:59.822 +0900,bed-01,FSR1,921.0,100
2026-09-05 17:59:59.822 +0900,bed-01,FSR2,931.0,100
2026-09-05 17:59:59.822 +0900,bed-01,FSR3,928.0,100
2026-09-05 17:59:59.822 +0900,bed-01,DIST,138.023,100
2026-09-05 17:59:59.822 +0900,bed-01,SW420,0.0,100
2026-09-05 17:59:59.822 +0900,bed-01,BREATH,19.0,100
2026-09-05 17:59:59.822 +0900,bed-01,HEART,62.0,100
2026-09-05 17:59:59.822 +0900,bed-01,PIR,0.0,100
2026-09-05 17:59:59.822 +0900,bed-01,ACCEL_X,1332.0,100
2026-09-05 17:59:59.822 +0900,bed-01,ACCEL_Y,-228.0,100
2026-09-05 17:59:59.822 +0900,bed-01,ACCEL_Z,18040.0,100
2026-09-05 17:59:58.834 +0900,bed-01,FSR0,947.0,100
2026-09-05 17:59:58.834 +0900,bed-01,FSR1,905.0,100
2026-09-05 17:59:58.834 +0900,bed-01,FSR2,855.0,100
2026-09-05 17:59:58.834 +0900,bed-01,FSR3,917.0,100
2026-09-05 17:59:58.834 +0900,bed-01,DIST,126.276,100
2026-09-05 17:59:58.834 +0900,bed-01,SW420,0.0,100
2026-09-05 17:59:58.834 +0900,bed-01,BREATH,19.0,100
2026-09-05 17:59:58.834 +0900,bed-01,HEART,62.0,100
2026-09-05 17:59:58.834 +0900,bed-01,PIR,0.0,100
2026-09-05 17:59:58.834 +0900,bed-01,ACCEL_X,1360.0,100
2026-09-05 17:59:58.834 +0900,bed-01,ACCEL_Y,-168.0,100
2026-09-05 17:59:58.834 +0900,bed-01,ACCEL_Z,18060.0,100
2026-09-05 17:59:57.856 +0900,bed-01,FSR0,927.0,100
2026-09-05 17:59:57.856 +0900,bed-01,FSR1,879.0,100
2026-09-05 17:59:57.856 +0900,bed-01,FSR2,909.0,100
2026-09-05 17:59:57.856 +0900,bed-01,FSR3,935.0,100
2026-09-05 17:59:57.856 +0900,bed-01,DIST,673.812,100
2026-09-05 17:59:57.856 +0900,bed-01,SW420,0.0,100
