time,label,ACCEL_X,ACCEL_Y,ACCEL_Z,BREATH,DIST,FSR0,FSR1,FSR2,FSR3,HEART,PIR,SW420,fsr_mean,fsr_std,fsr_max,fsr_min,fsr_range,accel_mag,fsr_mean_roll_std,accel_mag_roll_std
2026-08-30 19:15:11.127000+09:00,safe,232.0,-524.0,18100.0,13.0,811.478,871.0,829.0,856.0,859.0,89.0,0.0,0.0,853.75,17.727097901235837,871.0,829.0,42.0,18109.0695509184,6.140032573203859,20.901018045445543
2026-08-30 19:15:12.117000+09:00,safe,232.0,-496.0,18052.0,13.0,811.546,840.0,821.0,821.0,846.0,89.0,0.0,0.0,832.0,12.935738607954837,846.0,821.0,25.0,18060.302987491654,9.114548809458658,24.108181159965188
2026-08-30 19:15:13.140000+09:00,safe,124.0,-516.0,18176.0,14.0,811.512,855.0,843.0,831.0,862.0,89.0,0.0,0.0,847.75,13.647344063956181,862.0,831.0,31.0,18183.74570873669,8.480492320614658,51.037801119460404
2026-08-30 19:15:14.129000+09:00,safe,200.0,-568.0,18092.0,14.0,811.682,857.0,873.0,843.0,856.0,89.0,0.0,0.0,857.25,12.284814474246922,873.0,843.0,30.0,18102.018892930148,10.599233462850234,50.73833059975536
2026-08-30 19:15:15.127000+09:00,safe,156.0,-484.0,18032.0,14.0,811.376,853.0,841.0,804.0,873.0,88.0,0.0,0.0,842.75,29.01005572785639,873.0,804.0,69.0,18039.168938728857,9.922197337283926,55.60904396772309
2026-08-30 19:15:16.121000+09:00,safe,256.0,-516.0,18160.0,14.0,811.291,866.0,851.0,811.0,851.0,88.0,0.0,0.0,844.75,23.58495283014151,866.0,811.0,55.0,18169.132945740697,9.106316489119205,64.19082242060524
2026-08-30 19:15:17.125000+09:00,safe,220.0,-544.0,18060.0,14.0,811.376,849.0,861.0,808.0,847.0,88.0,0.0,0.0,841.25,23.01267766543766,861.0,808.0,53.0,18069.53059711292,6.354132513569765,62.483334928795216
2026-08-30 19:15:18.616000+09:00,safe,124.0,-472.0,18048.0,14.0,811.665,872.0,847.0,824.0,831.0,85.0,0.0,0.0,843.5,21.299452262127932,872.0,824.0,48.0,18054.596755397226,6.470123646423181,51.51283269499363
2026-08-30 19:15:19.122000+09:00,safe,300.0,-468.0,18124.0,14.0,811.767,828.0,839.0,811.0,837.0,85.0,1.0,0.0,828.75,12.76388133236386,839.0,811.0,28.0,18132.523266219734,6.524952107104272,55.41145814281349
2026-08-30 19:15:20.069000+09:00,safe,328.0,-456.0,18036.0,14.0,16.422,828.0,851.0,825.0,843.0,85.0,0.0,0.0,836.75,12.338962679253067,851.0,825.0,26.0,18044.744830559393,6.490377492873933,54.098024028338585
2026-08-30 19:15:21.119000+09:00,safe,312.0,-524.0,18192.0,14.0,811.41,678.0,677.0,635.0,675.0,82.0,0.0,0.0,666.25,20.870633275809656,678.0,635.0,43.0,18202.21920536065,76.8204888034436,66.2323344883601
2026-08-30 19:15:22.118000+09:00,safe,348.0,-484.0,18160.0,13.0,811.359,863.0,829.0,809.0,890.0,82.0,0.0,0.0,847.75,35.92005011132362,890.0,809.0,81.0,18169.781506666503,77.67351543479927,69.52151599980732
2026-08-30 19:15:23.131000+09:00,safe,248.0,-452.0,18048.0,13.0,811.393,843.0,859.0,812.0,826.0,82.0,0.0,0.0,835.0,20.412414523193153,859.0,812.0,47.0,18055.36241674478,76.69615374971552,69.3399170381899
2026-08-30 19:15:24.117000+09:00,safe,316.0,-540.0,18176.0,13.0,811.682,841.0,861.0,827.0,871.0,79.0,1.0,0.0,850.0,19.765289440498126,871.0,827.0,44.0,18186.765297875267,79.03966567490023,75.571070440697
2026-08-30 19:15:25.122000+09:00,safe,324.0,-544.0,18196.0,12.0,811.682,888.0,839.0,851.0,837.0,79.0,1.0,0.0,853.75,23.65551380404436,888.0,837.0,51.0,18207.01315427657,80.97325947496496,62.5787255382344
2026-08-30 19:15:26.124000+09:00,safe,316.0,-400.0,18176.0,12.0,811.682,825.0,851.0,873.0,841.0,79.0,0.0,0.0,847.5,20.09145755455952,873.0,825.0,48.0,18183.146922356427,7.056468663574193,60.22093316128654
2026-08-30 19:15:27.132000+09:00,safe,336.0,-488.0,18052.0,12.0,811.563,665.0,647.0,649.0,691.0,78.0,0.0,0.0,663.0,20.33060090930254,691.0,647.0,44.0,18061.720405321306,82.39265743984718,73.86380700468588
2026-08-30 19:15:28.125000+09:00,safe,316.0,-576.0,18140.0,12.0,811.308,845.0,812.0,822.0,838.0,78.0,0.0,0.0,829.25,14.997221964972935,845.0,812.0,33.0,18151.893344772605,81.9930256180366,57.37833392580922
2026-08-30 19:15:29.125000+09:00,safe,344.0,-508.0,18044.0,12.0,811.342,871.0,875.0,819.0,861.0,78.0,0.0,0.0,856.5,25.68397684679432,875.0,819.0,56.0,18054.42704712614,82.85850137433096,69.99082658109029
2026-08-30 19:15:30.117000+09:00,safe,332.0,-520.0,18076.0,12.0,812.345,831.0,799.0,807.0,821.0,78.0,0.0,0.0,814.5,14.27118308573843,831.0,799.0,32.0,18086.52537111537,79.4672888678103,57.108802983968204
2026-08-30 19:15:31.118000+09:00,safe,280.0,-496.0,18080.0,11.0,812.651,873.0,843.0,786.0,856.0,78.0,0.0,0.0,839.5,37.72267222772003,873.0,786.0,87.0,18088.969456550032,78.39929846624908,38.408117680374055
2026-08-30 19:15:32.141000+09:00,safe,276.0,-416.0,18100.0,11.0,811.733,869.0,841.0,853.0,855.0,78.0,1.0,0.0,854.5,11.474609652039003,869.0,841.0,28.0,18106.88355294748,17.620655492915354,35.68925444121181
2026-08-30 19:15:33.119000+09:00,safe,380.0,-448.0,18116.0,11.0,811.512,840.0,825.0,821.0,837.0,76.0,0.0,0.0,830.75,9.17877987534291,840.0,821.0,19.0,18125.52233730107,17.428066444675036,26.43419230407052
2026-08-30 19:15:34.120000+09:00,safe,392.0,-480.0,18084.0,11.0,811.444,851.0,829.0,831.0,855.0,76.0,0.0,0.0,841.5,13.403979508588733,855.0,829.0,26.0,18094.615773759884,14.78555037866389,16.044741046060143
2026-08-30 19:15:35.136000+09:00,safe,360.0,-424.0,18008.0,11.0,811.308,850.0,831.0,823.0,855.0,76.0,0.0,0.0,839.75,15.217862311551295,855.0,823.0,32.0,18016.58791225464,8.531925339570668,41.526782930386666
2026-08-30 19:15:36.118000+09:00,safe,444.0,-372.0,18208.0,11.0,811.495,853.0,823.0,843.0,840.0,73.0,0.0,0.0,839.75,12.473304828045105,853.0,823.0,30.0,18217.211202596296,8.520196593976458,71.90961664222148
2026-08-30 19:15:37.073000+09:00,safe,264.0,-492.0,18080.0,11.0,34.816,873.0,837.0,845.0,857.0,73.0,1.0,0.0,853.0,15.663120165960974,873.0,837.0,36.0,18088.61962671558,7.943944234447261,72.70439763958312
2026-08-30 19:15:38.116000+09:00,safe,316.0,-440.0,18084.0,11.0,811.631,847.0,819.0,825.0,823.0,73.0,0.0,0.0,828.5,12.583057392117917,847.0,819.0,28.0,18092.111872305013,8.694466631140045,72.28422452640133
2026-08-30 19:15:39.113000+09:00,safe,368.0,-460.0,18040.0,11.0,811.563,879.0,853.0,857.0,860.0,72.0,0.0,0.0,862.25,11.528949070347508,879.0,853.0,26.0,18049.61561917594,13.117974310083392,76.10726831380336
2026-08-30 19:15:40.131000+09:00,safe,372.0,-484.0,18004.0,11.0,811.41,837.0,855.0,840.0,839.0,72.0,0.0,0.0,842.75,8.261355820929152,855.0,837.0,18.0,18014.34583880303,12.904698756654799,76.67327438356769
2026-08-30 19:15:41.129000+09:00,safe,204.0,-500.0,18180.0,11.0,811.376,859.0,821.0,825.0,855.0,72.0,0.0,0.0,840.0,19.765289440498126,859.0,821.0,38.0,18188.018473709555,12.878518936586142,65.01664790393835
2026-08-30 19:15:42.118000+09:00,safe,244.0,-408.0,18064.0,11.0,811.648,883.0,813.0,822.0,856.0,72.0,0.0,0.0,843.5,32.19213154380016,883.0,813.0,70.0,18070.254453106078,12.138008485744592,65.38765223545442
2026-08-30 19:15:43.140000+09:00,safe,276.0,-512.0,18076.0,14.0,811.529,861.0,853.0,842.0,861.0,72.0,1.0,0.0,854.25,8.99536917900909,861.0,842.0,19.0,18085.35584388651,9.386492955305934,65.21849541489401
2026-08-30 19:15:44.130000+09:00,safe,368.0,-472.0,18108.0,14.0,811.529,870.0,826.0,807.0,867.0,72.0,0.0,0.0,842.5,31.0322412983658,870.0,807.0,63.0,18117.888177157954,5.552589485997298,64.00508140227225
2026-08-30 19:15:45.128000+09:00,safe,384.0,-460.0,18072.0,14.0,812.039,871.0,821.0,851.0,844.0,72.0,0.0,0.0,846.75,20.62967118820204,871.0,821.0,50.0,18081.931312777404,5.507381410435247,47.737340342451425
2026-08-30 19:15:46.145000+09:00,safe,308.0,-468.0,18196.0,16.0,811.512,697.0,665.0,660.0,647.0,72.0,0.0,0.0,667.25,21.234798484249072,697.0,647.0,50.0,18204.623149079467,80.40689491579693,54.70476557597867
2026-08-30 19:15:47.112000+09:00,safe,248.0,-576.0,18236.0,16.0,812.549,890.0,847.0,840.0,840.0,72.0,0.0,0.0,854.25,24.060687161148714,890.0,840.0,50.0,18246.779880296686,81.63256090556028,74.42678927091136
2026-08-30 19:15:48.116000+09:00,safe,320.0,-424.0,18076.0,16.0,811.988,857.0,815.0,828.0,831.0,72.0,0.0,0.0,832.75,17.594980344783945,857.0,815.0,42.0,18083.80358221135,79.45368147543579,74.7523765389756
2026-08-30 19:15:49.139000+09:00,safe,292.0,-484.0,18136.0,15.0,811.648,837.0,867.0,847.0,829.0,72.0,1.0,0.0,845.0,16.41137816678823,867.0,829.0,38.0,18144.80686036641,79.72695591830914,73.08176700891022
2026-08-30 19:15:50.124000+09:00,safe,332.0,-388.0,18036.0,15.0,811.597,901.0,815.0,841.0,868.0,72.0,0.0,0.0,856.25,36.854443422740765,901.0,815.0,86.0,18043.227649176297,80.9493668906682,83.69004638183438
2026-08-30 19:15:51.112000+09:00,safe,188.0,-396.0,17968.0,15.0,811.648,807.0,829.0,806.0,813.0,72.0,0.0,0.0,813.75,10.626225419530053,829.0,806.0,23.0,17973.34648862031,17.55669388011328,103.76127616952894
2026-08-30 19:15:52.117000+09:00,safe,368.0,-376.0,18184.0,14.0,811.563,888.0,845.0,823.0,855.0,72.0,0.0,0.0,852.75,27.035470527931757,888.0,823.0,65.0,18191.609494489487,17.271363582531837,85.333891470545
2026-08-30 19:15:53.130000+09:00,safe,260.0,-484.0,18124.0,14.0,811.444,841.0,805.0,793.0,827.0,72.0,0.0,0.0,816.5,21.563858652847824,841.0,793.0,48.0,18132.325609253767,20.26897259359751,87.55853416470254
2026-08-30 19:15:54.072000+09:00,safe,352.0,-452.0,18052.0,15.0,124.661,877.0,853.0,831.0,843.0,72.0,0.0,0.0,851.0,19.527758021169078,877.0,831.0,46.0,18061.088339300044,21.035238291971098,84.08175541720675
2026-08-30 19:15:55.121000+09:00,safe,316.0,-528.0,18064.0,15.0,811.359,872.0,816.0,813.0,849.0,72.0,0.0,0.0,837.5,28.19574435974337,872.0,813.0,59.0,18074.477475158168,18.49780392370962,81.76487463698385
2026-08-30 19:15:56.113000+09:00,safe,332.0,-520.0,18156.0,15.0,811.631,869.0,843.0,845.0,845.0,72.0,0.0,0.0,850.5,12.36931687685298,869.0,843.0,26.0,18166.479020437615,15.319105718024383,56.674580451357784
2026-08-30 19:15:57.121000+09:00,safe,388.0,-456.0,18060.0,17.0,811.512,866.0,846.0,823.0,846.0,72.0,1.0,0.0,845.25,17.576025337563287,866.0,823.0,43.0,18069.92196994774,14.29335509948617,46.181502554334784
2026-08-30 19:15:58.137000+09:00,safe,328.0,-436.0,18044.0,17.0,811.597,873.0,857.0,839.0,843.0,72.0,0.0,0.0,853.0,15.405626677721791,873.0,839.0,34.0,18052.246840767493,6.255997122762078,46.42551716784707
2026-08-30 19:15:59.075000+09:00,safe,400.0,-476.0,18132.0,17.0,124.933,869.0,847.0,799.0,861.0,72.0,0.0,0.0,844.0,31.347514521356658,869.0,799.0,70.0,18142.65691678041,6.04255740560298,50.17179802818831
2026-08-30 19:16:00.110000+09:00,safe,292.0,-556.0,18060.0,18.0,811.393,885.0,827.0,813.0,853.0,72.0,0.0,0.0,844.5,31.680698645494967,885.0,813.0,72.0,18070.915859468772,4.0481477245781905,50.6681009783095
2026-08-30 19:16:01.119000+09:00,safe,332.0,-460.0,18164.0,18.0,811.172,879.0,841.0,843.0,845.0,72.0,0.0,0.0,852.0,18.07392228230128,879.0,841.0,38.0,18172.85668242613,4.373213921134847,52.78224610352826
2026-08-30 19:16:02.142000+09:00,safe,288.0,-456.0,18060.0,18.0,811.41,825.0,829.0,841.0,847.0,72.0,0.0,0.0,835.5,10.246950765959598,847.0,825.0,22.0,18068.051361450132,7.094011559055107,53.069820499469266
2026-08-30 19:16:03.118000+09:00,safe,332.0,-412.0,18084.0,18.0,811.699,844.0,847.0,827.0,844.0,72.0,0.0,0.0,840.5,9.1104335791443,847.0,827.0,20.0,18091.739109328322,6.047726845684032,46.46315044705442
2026-08-30 19:16:04.112000+09:00,safe,292.0,-456.0,18220.0,18.0,811.58,885.0,815.0,797.0,851.0,72.0,0.0,0.0,837.0,39.08964057138413,885.0,797.0,88.0,18228.044327354484,6.627593831852348,71.01794245508145
2026-08-30 19:16:05.114000+09:00,safe,308.0,-368.0,18100.0,18.0,811.257,717.0,691.0,651.0,677.0,72.0,0.0,0.0,684.0,27.543904346818127,717.0,651.0,66.0,18106.360429418168,70.62099546168976,65.67265545603352
2026-08-30 19:16:06.138000+09:00,safe,336.0,-568.0,18164.0,18.0,811.495,859.0,871.0,841.0,861.0,72.0,1.0,0.0,858.0,12.489995996796797,871.0,841.0,30.0,18175.984595063896,71.56203602469681,66.15547394551629
2026-08-30 19:16:07.115000+09:00,safe,472.0,-432.0,18048.0,18.0,811.461,888.0,861.0,840.0,861.0,72.0,0.0,0.0,862.5,19.672315572906,888.0,840.0,48.0,18059.33863683828,74.81761156305382,68.40454578890522
2026-08-30 19:16:08.124000+09:00,safe,364.0,-548.0,18332.0,18.0,811.597,861.0,869.0,827.0,837.0,72.0,0.0,0.0,848.5,19.75685535031659,869.0,827.0,42.0,18343.800696693146,75.54386143162132,110.7930446314095
2026-08-30 19:16:09.121000+09:00,safe,320.0,-332.0,18040.0,18.0,811.648,869.0,824.0,841.0,847.0,72.0,0.0,0.0,845.25,18.589871794429712,869.0,824.0,45.0,18045.89216414639,76.15026263907436,121.58009583292012
2026-08-30 19:16:10.074000+09:00,safe,360.0,-460.0,18160.0,18.0,127.755,893.0,819.0,823.0,861.0,72.0,0.0,0.0,849.0,34.90940656422946,893.0,819.0,74.0,18169.391844527985,7.26205893669319,119.65937503123094
2026-08-30 19:16:11.115000+09:00,safe,424.0,-500.0,18248.0,18.0,811.614,676.0,683.0,671.0,679.0,72.0,0.0,0.0,677.25,5.057996968497839,683.0,671.0,12.0,18259.772178206385,78.12389999225593,128.21445974104813
2026-08-30 19:16:12.111000+09:00,safe,260.0,-544.0,18120.0,17.0,811.495,873.0,839.0,825.0,829.0,72.0,1.0,0.0,841.5,21.80978373727412,873.0,825.0,48.0,18130.02857140606,75.5549055323346,115.44576582396543
2026-08-30 19:16:13.110000+09:00,safe,404.0,-508.0,18088.0,17.0,811.512,861.0,841.0,815.0,823.0,72.0,0.0,0.0,835.0,20.46134567096374,861.0,815.0,46.0,18099.641543411846,74.16632490557966,80.29524703690532
2026-08-30 19:16:14.079000+09:00,safe,364.0,-424.0,18044.0,17.0,123.046,857.0,825.0,829.0,831.0,72.0,0.0,0.0,835.5,14.548768561863463,857.0,825.0,32.0,18052.650996460325,73.11540535345479,78.32776704669672
2026-08-30 19:16:15.123000+09:00,safe,320.0,-452.0,18172.0,17.0,811.631,875.0,811.0,812.0,846.0,72.0,0.0,0.0,836.0,30.670289641062514,875.0,811.0,64.0,18180.436958445196,71.49047139304655,79.4309176138753
2026-08-30 19:16:16.114000+09:00,safe,304.0,-468.0,18164.0,17.0,811.716,873.0,827.0,826.0,853.0,72.0,0.0,0.0,844.75,22.60346581094737,873.0,826.0,47.0,18172.570979363376,4.345975149492721,52.95666330187264
2026-08-30 19:16:17.114000+09:00,safe,460.0,-452.0,18068.0,17.0,811.614,871.0,840.0,811.0,843.0,72.0,0.0,0.0,841.25,24.52719579025155,871.0,811.0,60.0,18079.50574545665,4.304793839431597,56.92166399898629
2026-08-30 19:16:18.115000+09:00,safe,284.0,-464.0,18176.0,17.0,811.376,863.0,862.0,861.0,853.0,72.0,1.0,0.0,859.75,4.573474244670748,863.0,853.0,10.0,18184.139462729603,9.885911692909662,62.74006812441151
2026-08-30 19:16:19.090000+09:00,safe,284.0,-448.0,18176.0,17.0,113.543,825.0,823.0,797.0,829.0,72.0,1.0,0.0,818.5,14.548768561863463,829.0,797.0,32.0,18183.73822952805,14.936741612547483,45.28026715386402
2026-08-30 19:16:20.062000+09:00,safe,340.0,-456.0,18108.0,17.0,7.412,815.0,812.0,827.0,840.0,71.0,0.0,0.0,823.5,12.767145334803704,840.0,812.0,28.0,18116.93130748141,16.723299614609775,47.0154274173579
2026-08-30 19:16:21.060000+09:00,safe,296.0,-444.0,18104.0,17.0,2.295,809.0,789.0,811.0,829.0,71.0,0.0,0.0,809.5,16.36052158907737,829.0,789.0,40.0,18111.862631987908,20.03200564097383,46.72058514880685
2026-08-30 19:16:22.062000+09:00,safe,332.0,-440.0,17928.0,17.0,11.407,877.0,827.0,825.0,853.0,71.0,0.0,0.0,845.5,24.569628948493843,877.0,825.0,52.0,17936.47144786287,20.68181568431571,101.29267755209713
2026-08-30 19:16:23.109000+09:00,safe,288.0,-404.0,18020.0,17.0,811.529,852.0,839.0,799.0,822.0,70.0,0.0,0.0,828.0,22.90560339014597,852.0,799.0,53.0,18026.82889473354,13.360389215887666,95.46146771041549
2026-08-30 19:16:24.111000+09:00,safe,268.0,-492.0,18160.0,17.0,811.291,830.0,821.0,799.0,847.0,70.0,0.0,0.0,824.25,19.98958061924595,847.0,799.0,48.0,18168.64023530655,12.900581382248143,91.31743562057132
2026-08-30 19:16:25.114000+09:00,safe,348.0,-464.0,18128.0,17.0,811.41,856.0,832.0,855.0,859.0,70.0,0.0,0.0,850.5,12.449899597988733,859.0,832.0,27.0,18137.276090968015,16.626785618393225,94.2190033533015
2026-08-30 19:16:26.119000+09:00,safe,436.0,-436.0,18224.0,17.0,811.546,842.0,861.0,813.0,837.0,70.0,1.0,0.0,838.25,19.75474626513841,861.0,813.0,48.0,18234.42809632372,11.171112299140496,118.6010572141645
2026-08-30 19:16:27.124000+09:00,safe,356.0,-420.0,18212.0,17.0,811.58,870.0,804.0,846.0,863.0,70.0,0.0,0.0,845.75,29.60152023123137,870.0,804.0,66.0,18220.320524074214,11.217452919446904,82.87399974067952
2026-08-30 19:16:28.113000+09:00,safe,280.0,-516.0,18132.0,17.0,812.515,819.0,808.0,777.0,809.0,70.0,0.0,0.0,803.25,18.191115047370424,819.0,777.0,42.0,18141.501591654425,19.080094339389614,44.7876312593989
2026-08-30 19:16:29.071000+09:00,safe,444.0,-428.0,18092.0,17.0,31.705,871.0,851.0,826.0,825.0,70.0,0.0,0.0,843.25,22.0661883130428,871.0,825.0,46.0,18102.507671590694,18.94267668519968,57.189056340727504
2026-08-30 19:16:30.073000+09:00,safe,444.0,-608.0,18196.0,17.0,17.102,815.0,857.0,845.0,824.0,70.0,0.0,0.0,835.25,19.189841062395487,857.0,815.0,42.0,18211.568191674214,17.213366899012165,57.11955859794367
2026-08-30 19:16:31.070000+09:00,safe,332.0,-580.0,18132.0,17.0,17.068,861.0,827.0,815.0,869.0,70.0,0.0,0.0,843.0,26.076809620810597,869.0,815.0,54.0,18144.311725717238,17.689686260643732,50.27384626070385
2026-08-30 19:16:32.060000+09:00,safe,416.0,-432.0,18176.0,17.0,17.085,866.0,827.0,847.0,869.0,70.0,1.0,0.0,852.25,19.448650338776723,869.0,827.0,42.0,18185.89167459215,18.953561670567563,42.37599933120389
2026-08-30 19:16:33.081000+09:00,safe,284.0,-556.0,18060.0,18.0,16.728,719.0,691.0,681.0,685.0,70.0,0.0,0.0,694.0,17.165857586111645,719.0,681.0,38.0,18070.78836133056,67.10099663939431,57.87305458455448
2026-08-30 19:16:34.065000+09:00,safe,300.0,-564.0,17968.0,18.0,17.085,826.0,867.0,799.0,849.0,70.0,0.0,0.0,835.25,29.420797632513864,867.0,799.0,68.0,17979.352602360297,66.30643822435349,94.21770137099863
2026-08-30 19:16:35.065000+09:00,safe,268.0,-436.0,18000.0,18.0,18.36,826.0,841.0,811.0,849.0,70.0,0.0,0.0,831.75,16.80029761641144,849.0,811.0,38.0,18007.274085768786,66.01680657226616,87.781256249221
2026-08-30 19:16:36.078000+09:00,safe,308.0,-500.0,18100.0,19.0,17.085,869.0,825.0,849.0,847.0,70.0,0.0,0.0,847.5,17.99073835801818,869.0,825.0,44.0,18109.524124062453,66.58608150356955,82.37649302287778
2026-08-30 19:16:37.066000+09:00,safe,420.0,-480.0,18044.0,19.0,17.714,879.0,855.0,839.0,854.0,70.0,1.0,0.0,856.75,16.54035469188413,879.0,839.0,40.0,18055.26892627191,67.29027604342255,51.63603270238006
2026-08-30 19:16:38.066000+09:00,safe,332.0,-500.0,18104.0,19.0,24.616,859.0,831.0,827.0,809.0,70.0,1.0,0.0,831.5,20.6801031589948,859.0,809.0,50.0,18113.946008531657,11.159917114387905,60.0610361227493
2026-08-30 19:16:39.108000+09:00,safe,404.0,-568.0,18068.0,20.0,811.376,859.0,841.0,814.0,867.0,70.0,0.0,0.0,845.25,23.5,867.0,814.0,53.0,18081.43976568238,10.86479406155534,43.917252649721355
2026-08-30 19:16:40.105000+09:00,safe,428.0,-484.0,18136.0,20.0,811.41,821.0,807.0,795.0,823.0,70.0,0.0,0.0,811.5,13.102162671355696,823.0,795.0,28.0,18147.504952472118,17.589947413224643,34.91226063782216
2026-08-30 19:16:41.113000+09:00,safe,252.0,-336.0,17612.0,20.0,811.546,847.0,821.0,822.0,839.0,70.0,0.0,0.0,832.25,12.84198842339716,847.0,821.0,26.0,17617.007237326095,16.949741885940576,218.55545226447617
2026-08-30 19:16:42.113000+09:00,safe,408.0,-412.0,18012.0,21.0,811.665,887.0,857.0,847.0,857.0,70.0,0.0,0.0,862.0,17.320508075688775,887.0,847.0,40.0,18021.330472526162,18.674012691438566,217.0494242668473
2026-08-30 19:16:43.108000+09:00,safe,396.0,-424.0,18208.0,21.0,811.461,859.0,853.0,821.0,841.0,70.0,1.0,0.0,843.5,16.76305461424021,859.0,821.0,38.0,18217.240625297785,18.641854789693237,235.20908343892984
2026-08-30 19:16:44.064000+09:00,safe,328.0,-472.0,18228.0,21.0,65.365,852.0,843.0,838.0,811.0,73.0,0.0,0.0,836.0,17.644640357154728,852.0,811.0,41.0,18237.059850754453,18.31017476705257,255.3200310689277
2026-08-30 19:16:45.109000+09:00,safe,360.0,-428.0,18348.0,21.0,66.181,863.0,815.0,827.0,825.0,73.0,0.0,0.0,832.5,21.0,863.0,815.0,48.0,18356.52167487076,12.45742750330135,290.3825476782908
2026-08-30 19:16:46.068000+09:00,safe,408.0,-512.0,18152.0,21.0,63.682,879.0,799.0,811.0,859.0,73.0,0.0,0.0,837.0,38.157568056677825,879.0,799.0,80.0,18163.80224512478,11.761164908290718,121.86007476912559
2026-08-30 19:16:47.092000+09:00,safe,340.0,-508.0,18180.0,21.0,65.365,859.0,831.0,797.0,861.0,74.0,0.0,0.0,837.0,29.97776954122282,861.0,797.0,64.0,18190.27388468904,3.9780648561843837,74.3913512814451
2026-08-30 19:16:48.068000+09:00,safe,288.0,-404.0,18124.0,22.0,64.209,861.0,795.0,815.0,861.0,74.0,0.0,0.0,833.0,33.34666400106613,861.0,795.0,66.0,18130.78972356141,2.1908902300228066,87.8017740845134
2026-08-30 19:16:49.117000+09:00,safe,388.0,-548.0,18176.0,22.0,811.461,883.0,813.0,793.0,856.0,74.0,1.0,0.0,836.25,40.77070026379238,883.0,793.0,90.0,18188.39806030207,2.2192341021193327,87.53733573987527
2026-08-30 19:16:50.117000+09:00,safe,392.0,-548.0,18128.0,22.0,811.478,873.0,827.0,823.0,839.0,74.0,0.0,0.0,840.5,22.708295107001465,873.0,823.0,50.0,18140.516861434793,2.669269563009592,27.07520072146387
2026-08-30 19:16:51.106000+09:00,safe,328.0,-416.0,18112.0,22.0,811.495,857.0,867.0,845.0,852.0,74.0,0.0,0.0,855.25,9.251126057585278,867.0,845.0,22.0,18119.745693579698,8.718873207015315,33.139385625854715
2026-08-30 19:16:52.113000+09:00,safe,372.0,-524.0,18200.0,22.0,811.427,857.0,815.0,815.0,857.0,74.0,0.0,0.0,836.0,24.24871130596428,857.0,815.0,42.0,18211.341521151044,8.827159792368642,39.61907929884509
2026-08-30 19:16:53.109000+09:00,safe,248.0,-412.0,18204.0,22.0,812.549,889.0,815.0,823.0,861.0,74.0,0.0,0.0,847.0,34.448028487370166,889.0,815.0,74.0,18210.350463404047,8.168154626352852,41.79615711981987
2026-08-30 19:16:54.111000+09:00,safe,428.0,-452.0,18208.0,22.0,812.855,851.0,831.0,803.0,835.0,74.0,0.0,0.0,830.0,19.966638842495918,851.0,803.0,48.0,18218.637490218636,9.77880360780446,46.32959853192083
2026-08-30 19:16:55.114000+09:00,safe,352.0,-568.0,18136.0,22.0,811.631,687.0,695.0,665.0,669.0,74.0,1.0,0.0,679.0,14.329456840136451,695.0,665.0,30.0,18148.306367261932,73.57317785715125,44.76973028088184
2026-08-30 19:16:56.105000+09:00,safe,308.0,-432.0,18172.0,21.0,811.325,862.0,846.0,805.0,851.0,72.0,0.0,0.0,841.0,24.91318258807306,862.0,805.0,57.0,18179.7434525353,71.60516741129798,29.435114297168653
2026-08-30 19:16:57.108000+09:00,safe,336.0,-500.0,18256.0,21.0,811.342,855.0,823.0,727.0,827.0,72.0,0.0,0.0,808.0,55.845023651769246,855.0,727.0,128.0,18265.936384428805,69.8032950511651,44.099580272565504
2026-08-30 19:16:58.128000+09:00,safe,364.0,-424.0,18072.0,21.0,811.376,871.0,827.0,811.0,861.0,70.0,0.0,0.0,842.5,28.207563997386703,871.0,811.0,60.0,18080.637599376852,69.08726365980932,70.26071914155384
2026-08-30 19:16:59.116000+09:00,safe,408.0,-480.0,18016.0,22.0,812.498,803.0,832.0,819.0,830.0,70.0,0.0,0.0,821.0,13.291601358251256,832.0,803.0,29.0,18027.010844840584,68.22536185319952,91.92173308815464
2026-08-30 19:17:00.103000+09:00,safe,368.0,-412.0,18028.0,22.0,811.733,853.0,831.0,871.0,859.0,70.0,0.0,0.0,853.5,16.76305461424021,871.0,831.0,40.0,18036.461737269867,18.325528641761263,102.49497862862148
2026-08-30 19:17:01.123000+09:00,safe,160.0,-512.0,18236.0,22.0,811.427,847.0,843.0,838.0,860.0,0.0,0.0,0.0,847.0,9.41629792788369,860.0,838.0,22.0,18243.88774357045,19.142230799988088,115.367718902592
2026-08-30 19:17:02.107000+09:00,safe,324.0,-504.0,18160.0,21.0,811.376,879.0,855.0,853.0,843.0,0.0,1.0,0.0,857.5,15.264337522473747,879.0,843.0,36.0,18169.881452557693,14.250438589742178,93.08131639890557
2026-08-30 19:17:03.107000+09:00,safe,324.0,-516.0,18148.0,21.0,811.308,832.0,856.0,838.0,885.0,0.0,0.0,0.0,852.75,23.79600806858159,885.0,832.0,53.0,18158.22502338816,14.65818883764338,93.10146379475508
2026-08-30 19:17:04.107000+09:00,safe,312.0,-480.0,18264.0,21.0,811.359,854.0,851.0,831.0,862.0,68.0,0.0,0.0,849.5,13.178264933847197,862.0,831.0,31.0,18272.970201912987,4.009364039347481,91.97264835594784
